id,game,name,lane,slot,type,rarity,tier,cost,phrase,description,flavor,keywords,scale_by,damage,damage_multiplier,damage_type,stat_contribution,block,card_draw,self_damage,status_effects_applied,summon,feed_key,mechanics,modifier_kind,raw_json
wv2-m-needlepoint,Witch Mountain Bridge,"— to be made into a needlepoint by your enemies,",wit,modifier,modifier,rare,3,2,"— to be made into a needlepoint by your enemies,",Apply vulnerable:2,The needlepoint will hang in their hallway. They will see it daily.,cutting|observational,,,,,,,,,vulnerable:2,,,tier3Payoff,post,"{""id"":""wv2-m-needlepoint"",""slot"":""modifier"",""tier"":3,""rarity"":""rare"",""lane"":""wit"",""cost"":2,""type"":""modifier"",""modifierKind"":""post"",""phrase"":""— to be made into a needlepoint by your enemies,"",""tags"":[""cutting"",""observational""],""modifierEffect"":{""tier3Payoff"":{""damageMult"":2,""rider"":{""vulnerable"":2}}},""flavor"":""The needlepoint will hang in their hallway. They will see it daily.""}"
wv2-m-anyone-with-eyes,Witch Mountain Bridge,"(as anyone with eyes can see,)",wit,modifier,modifier,rare,3,2,"(as anyone with eyes can see,)","Spell fragment: ""(as anyone with eyes can see,)""","The eyes have, until now, been politely closed.",observational,,,,,,,,,,,,addsTag|damageMult|stripEnemyBlock,pre,"{""id"":""wv2-m-anyone-with-eyes"",""slot"":""modifier"",""tier"":3,""rarity"":""rare"",""lane"":""wit"",""cost"":2,""type"":""modifier"",""modifierKind"":""pre"",""phrase"":""(as anyone with eyes can see,)"",""tags"":[""observational""],""modifierEffect"":{""addsTag"":""observational"",""stripEnemyBlock"":2,""damageMult"":1.5},""flavor"":""The eyes have, until now, been politely closed.""}"
wv2-m-measured-restraint,Witch Mountain Bridge,"— with measured restraint,",wit,modifier,modifier,common,1,1,"— with measured restraint,",Apply block:4,"Restraint, in this case, being a verb performed at audience.",academic,,,,,,,,,block:4,,,addsTag,post,"{""id"":""wv2-m-measured-restraint"",""slot"":""modifier"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":1,""type"":""modifier"",""modifierKind"":""post"",""phrase"":""— with measured restraint,"",""tags"":[""academic""],""modifierEffect"":{""addsTag"":""formal"",""rider"":{""block"":4}},""flavor"":""Restraint, in this case, being a verb performed at audience.""}"
wv2-m-say-again,Witch Mountain Bridge,"— and I'll say it again,",wit,modifier,modifier,rare,3,2,"— and I'll say it again,","Spell fragment: ""— and I'll say it again,""",The first time was free. The second time is on record.,cutting,,,,,,,,,,,,damageMult,post,"{""id"":""wv2-m-say-again"",""slot"":""modifier"",""tier"":3,""rarity"":""rare"",""lane"":""wit"",""cost"":2,""type"":""modifier"",""modifierKind"":""post"",""phrase"":""— and I'll say it again,"",""tags"":[""cutting""],""modifierEffect"":{""damageMult"":2},""flavor"":""The first time was free. The second time is on record.""}"
wv2-m-words-actions,Witch Mountain Bridge,"— turning my words to actions,",wit,modifier,modifier,uncommon,2,2,"— turning my words to actions,","Spell fragment: ""— turning my words to actions,""","Actions speak louder than words. We're using both, today.",cutting|observational,,,,,,,,,,,,damageTypeFlip,post,"{""id"":""wv2-m-words-actions"",""slot"":""modifier"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":2,""type"":""modifier"",""modifierKind"":""post"",""phrase"":""— turning my words to actions,"",""tags"":[""cutting"",""observational""],""modifierEffect"":{""damageTypeFlip"":true},""flavor"":""Actions speak louder than words. We're using both, today.""}"
wv2-g-adjusts-spectacles,Witch Mountain Bridge,"(adjusts spectacles,)",wit,gesture,gesture,common,1,1,"(adjusts spectacles,)","Spell fragment: ""(adjusts spectacles,)""","The lenses are clean. The look behind them, less so.",observational,,,,,,,,,,,,gestureEffect,,"{""id"":""wv2-g-adjusts-spectacles"",""slot"":""gesture"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":1,""type"":""gesture"",""phrase"":""(adjusts spectacles,)"",""tags"":[""observational""],""gestureEffect"":{""icon"":""👓"",""damage"":5,""damageType"":""composure"",""rider"":{""weak"":1},""exhaust"":true},""flavor"":""The lenses are clean. The look behind them, less so.""}"
wv2-g-pontificate,Witch Mountain Bridge,Pontificate at length:,wit,gesture,gesture,uncommon,2,3,Pontificate at length:,"Spell fragment: ""Pontificate at length:""",The pontifex pontificates. The audience reconsiders their afternoon.,academic|cutting,,,,,,,,,,,,gestureEffect,,"{""id"":""wv2-g-pontificate"",""slot"":""gesture"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":3,""type"":""gesture"",""phrase"":""Pontificate at length:"",""tags"":[""academic"",""cutting""],""gestureEffect"":{""icon"":""📚"",""damage"":11,""damageType"":""composure"",""exhaust"":false},""flavor"":""The pontifex pontificates. The audience reconsiders their afternoon.""}"
wv2-g-quip-correction,Witch Mountain Bridge,"(quip: a small correction,)",wit,gesture,gesture,common,1,1,"(quip: a small correction,)","Spell fragment: ""(quip: a small correction,)""","Six points of block, removed in passing. The footnote is sharper than the body.",academic|cutting,,,,,,,,,,,,gestureEffect,,"{""id"":""wv2-g-quip-correction"",""slot"":""gesture"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":1,""type"":""gesture"",""phrase"":""(quip: a small correction,)"",""tags"":[""academic"",""cutting""],""gestureEffect"":{""icon"":""🖊"",""damage"":4,""damageType"":""composure"",""stripEnemyBlock"":6,""exhaust"":false},""flavor"":""Six points of block, removed in passing. The footnote is sharper than the body.""}"
wv2-t-footnote-bears-out,Witch Mountain Bridge,…as the long footnote bears out.,wit,target,effect,uncommon,2,2,…as the long footnote bears out.,"Spell fragment: ""…as the long footnote bears out.""","The footnote is on page 814. The page is, technically, also a footnote.",academic|observational,wit,2,2,composure,,,,,,,,perDiscardCard,,"{""id"":""wv2-t-footnote-bears-out"",""schoolId"":""crescendo"",""slot"":""target"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":2,""type"":""effect"",""phrase"":""…as the long footnote bears out."",""tags"":[""academic"",""observational""],""effect"":{""scaleBy"":""wit"",""base"":2,""multiplier"":2,""damageType"":""composure"",""perDiscardCard"":1},""flavor"":""The footnote is on page 814. The page is, technically, also a footnote.""}"
wv2-t-finally-answered,Witch Mountain Bridge,"is finally answered, in full.",wit,target,effect,uncommon,2,2,"is finally answered, in full.",REQUIRES an annotation attached. Cast: 4 + Wit comp + 5 × (annotation turns remaining). Exiles the annotation.,"Every footnote has, eventually, a reckoning.",academic|cutting,wit,2,2,composure,,,,,,,,cashInAnnotation|requiresAnnotation,,"{""id"":""wv2-t-finally-answered"",""schoolId"":""thorns"",""slot"":""target"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":2,""type"":""effect"",""phrase"":""is finally answered, in full."",""tags"":[""academic"",""cutting""],""effect"":{""scaleBy"":""wit"",""base"":2,""multiplier"":2,""damageType"":""composure"",""requiresAnnotation"":true,""cashInAnnotation"":{""damagePerTurn"":5}},""desc"":""REQUIRES an annotation attached. Cast: 4 + Wit comp + 5 × (annotation turns remaining). Exiles the annotation."",""flavor"":""Every footnote has, eventually, a reckoning.""}"
wv2-ann-footnote-credibility,Witch Mountain Bridge,Footnote on its credibility,wit,annotation,annotation,basic,1,2,*[on its credibility],Attach. While attached (3 turns): enemy attacks deal -2 damage.,The footnote does the work the body cannot.,,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-footnote-credibility"",""slot"":""annotation"",""tier"":1,""rarity"":""basic"",""lane"":""wit"",""cost"":2,""type"":""annotation"",""name"":""Footnote on its credibility"",""phrase"":""*[on its credibility]"",""duration"":3,""annotationEffect"":{""enemyAtkReduction"":2},""desc"":""Attach. While attached (3 turns): enemy attacks deal -2 damage."",""flavor"":""The footnote does the work the body cannot.""}"
wv2-ann-marginalia-posture,Witch Mountain Bridge,Marginalia on its posture,wit,annotation,annotation,common,1,2,*[on its posture],Attach. While attached (3 turns): each card you DRAW deals 1 composure damage.,"The handwriting in the margin is, if anything, ruder than the text.",,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-marginalia-posture"",""slot"":""annotation"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":2,""type"":""annotation"",""name"":""Marginalia on its posture"",""phrase"":""*[on its posture]"",""duration"":3,""annotationEffect"":{""damageOnDraw"":1},""desc"":""Attach. While attached (3 turns): each card you DRAW deals 1 composure damage."",""flavor"":""The handwriting in the margin is, if anything, ruder than the text.""}"
wv2-ann-margin-notes,Witch Mountain Bridge,"Margin notes, throughout",wit,annotation,annotation,common,1,2,*[throughout],"Attach. While attached (3 turns): at end of your turn, deal 2 composure damage.","You ran out of margin halfway down. The notes continue, smaller.",,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-margin-notes"",""slot"":""annotation"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":2,""type"":""annotation"",""name"":""Margin notes, throughout"",""phrase"":""*[throughout]"",""duration"":3,""annotationEffect"":{""damageOnTurnEnd"":2},""desc"":""Attach. While attached (3 turns): at end of your turn, deal 2 composure damage."",""flavor"":""You ran out of margin halfway down. The notes continue, smaller.""}"
wv2-ann-subtext-italics,Witch Mountain Bridge,"Subtext, in italics",wit,annotation,annotation,uncommon,2,3,*[in italics],Attach. While attached (3 turns): your spells deal +4 composure damage.,The text was already saying it. The italics insist you noticed.,,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-subtext-italics"",""slot"":""annotation"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":3,""type"":""annotation"",""name"":""Subtext, in italics"",""phrase"":""*[in italics]"",""duration"":3,""annotationEffect"":{""bonusSpellDamage"":4},""desc"":""Attach. While attached (3 turns): your spells deal +4 composure damage."",""flavor"":""The text was already saying it. The italics insist you noticed.""}"
wv2-ann-read-aloud,Witch Mountain Bridge,"Read aloud, slowly",wit,annotation,annotation,uncommon,2,3,"*[read aloud, slowly]","Attach. While attached (3 turns): at start of your turn, deal 1 composure damage AND gain 1 Energy.","The act of reading them out loud is, mysteriously, energizing.",,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-read-aloud"",""slot"":""annotation"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":3,""type"":""annotation"",""name"":""Read aloud, slowly"",""phrase"":""*[read aloud, slowly]"",""duration"":3,""annotationEffect"":{""damageOnTurnStart"":1,""energyOnTurnStart"":1},""desc"":""Attach. While attached (3 turns): at start of your turn, deal 1 composure damage AND gain 1 Energy."",""flavor"":""The act of reading them out loud is, mysteriously, energizing.""}"
wv2-ann-asterisked-concern,Witch Mountain Bridge,Asterisked with concern,wit,annotation,annotation,rare,3,3,*[*],"Attach. While attached (4 turns): whenever enemy attacks, they take 3 composure damage.","Your concern is, technically, written down. The asterisk is doing the wounding.",,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-asterisked-concern"",""slot"":""annotation"",""tier"":3,""rarity"":""rare"",""lane"":""wit"",""cost"":3,""type"":""annotation"",""name"":""Asterisked with concern"",""phrase"":""*[*]"",""duration"":4,""annotationEffect"":{""damageOnEnemyAttack"":3},""desc"":""Attach. While attached (4 turns): whenever enemy attacks, they take 3 composure damage."",""flavor"":""Your concern is, technically, written down. The asterisk is doing the wounding.""}"
wv2-ann-thesis-expanded,Witch Mountain Bridge,"Thesis, expanded as we go",wit,annotation,annotation,rare,3,3,*[thesis: expanded],Attach. While attached (4 turns): your spells deal +2 composure damage per spell already cast this combat.,The thesis grows. The thesis was already a problem before the growing.,,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-thesis-expanded"",""slot"":""annotation"",""tier"":3,""rarity"":""rare"",""lane"":""wit"",""cost"":3,""type"":""annotation"",""name"":""Thesis, expanded as we go"",""phrase"":""*[thesis: expanded]"",""duration"":4,""annotationEffect"":{""bonusSpellDamagePerCast"":2},""desc"":""Attach. While attached (4 turns): your spells deal +2 composure damage per spell already cast this combat."",""flavor"":""The thesis grows. The thesis was already a problem before the growing.""}"
wv2-ann-thorned-footnote,Witch Mountain Bridge,Novice Retort,wit,annotation,annotation,common,1,1,*[novice retort],Attach. While attached (3 turns): the Nth swing of any enemy attack deals N composure damage back to the enemy. A 4×3 attack returns 1+2+3+4 = 10 comp.,"Each example, helpfully, is sharper than the last.",,,,,,,,,,,,,annotationEffect|duration,,"{""id"":""wv2-ann-thorned-footnote"",""slot"":""annotation"",""tier"":1,""rarity"":""common"",""lane"":""wit"",""cost"":1,""type"":""annotation"",""name"":""Novice Retort"",""phrase"":""*[novice retort]"",""duration"":3,""annotationEffect"":{""escalatingThorns"":1},""desc"":""Attach. While attached (3 turns): the Nth swing of any enemy attack deals N composure damage back to the enemy. A 4×3 attack returns 1+2+3+4 = 10 comp."",""flavor"":""Each example, helpfully, is sharper than the last.""}"
wv2-k-hewn-greaves-footnotes,Witch Mountain Bridge,"As Hewn-Greaves notes in his footnotes,",wit,skill,skill,uncommon,2,1,"As Hewn-Greaves notes in his footnotes,",Skill. Exhaust. Pick a Word card in hand or discard — that copy gains a permanent +1 wit footnote for the rest of combat. Stacks.,"Citation needed. Citation provided. Citation, you must understand, in the technical sense.",academic,,,,,,,,,,,,,,"{""id"":""wv2-k-hewn-greaves-footnotes"",""slot"":""skill"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":1,""type"":""skill"",""name"":""As Hewn-Greaves notes in his footnotes,"",""phrase"":""As Hewn-Greaves notes in his footnotes,"",""tags"":[""academic""],""effects"":{""footnotePrompt"":true,""exhaust"":true},""desc"":""Skill. Exhaust. Pick a Word card in hand or discard — that copy gains a permanent +1 wit footnote for the rest of combat. Stacks."",""flavor"":""Citation needed. Citation provided. Citation, you must understand, in the technical sense.""}"
wv2-k-actually,Witch Mountain Bridge,Actually—,wit,skill,skill,uncommon,2,1,Actually—,Skill. Re-fire your last cast this turn at ×1.5 damage. Each play this turn: +1 damage from every enemy attack this turn. Needs a cast.,"Actually being a word that, in wit, recasts the room.",academic,,,,,,,,,,,,,,"{""id"":""wv2-k-actually"",""slot"":""skill"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":1,""type"":""skill"",""name"":""Actually—"",""phrase"":""Actually—"",""tags"":[""academic""],""effects"":{""refireLastCast"":true},""desc"":""Skill. Re-fire your last cast this turn at ×1.5 damage. Each play this turn: +1 damage from every enemy attack this turn. Needs a cast."",""flavor"":""Actually being a word that, in wit, recasts the room.""}"
wv2-k-hold-on,Witch Mountain Bridge,"Hold on, hold on —",wit,skill,skill,uncommon,2,1,"Hold on, hold on —",Skill. Arm: next enemy swing is reduced by your current Long Thread. Snapshotted on play. Clears when used OR at start of your next turn.,A pause given the same weight as the speech it interrupts.,academic,,,,,,,,,,,,,,"{""id"":""wv2-k-hold-on"",""slot"":""skill"",""tier"":2,""rarity"":""uncommon"",""lane"":""wit"",""cost"":1,""type"":""skill"",""name"":""Hold on, hold on —"",""phrase"":""Hold on, hold on —"",""tags"":[""academic""],""effects"":{""holdOnPrep"":true},""desc"":""Skill. Arm: next enemy swing is reduced by your current Long Thread. Snapshotted on play. Clears when used OR at start of your next turn."",""flavor"":""A pause given the same weight as the speech it interrupts.""}"
